         1.9311271345e+00          2.5520709782e+00          5.9200490329e-03          2.5492016646e+00
         1.9430731830e+00          2.5412480892e+00          5.9730242148e-03          2.5383178132e+00
         1.9551316178e+00          2.5300283775e+00          6.0292174429e-03          2.5270379988e+00
         1.9673093320e+00          2.5184029342e+00          6.0888570632e-03          2.5153533516e+00
         1.9796137285e+00          2.5063620728e+00          6.1521982703e-03          2.5032542267e+00
         1.9920527829e+00          2.4938952407e+00          6.2195271788e-03          2.4907301156e+00
         2.0046351143e+00          2.4809909160e+00          6.2911656929e-03          2.4777695433e+00
         2.0173700690e+00          2.4676364874e+00          6.3674773615e-03          2.4643599490e+00
         2.0302678179e+00          2.4538181133e+00          6.4488744670e-03          2.4504875454e+00
         2.0433394713e+00          2.4395205563e+00          6.5358266674e-03          2.4361371536e+00
         2.0565972145e+00          2.4247269866e+00          6.6288716109e-03          2.4212920070e+00
         2.0700544706e+00          2.4094187467e+00          6.7286280816e-03          2.4059335174e+00
         2.0837260955e+00          2.3935750692e+00          6.8358124229e-03          2.3900409930e+00
         2.0976286140e+00          2.3771727340e+00          6.9512592557e-03          2.3735912970e+00
         2.1117805098e+00          2.3601856490e+00          7.0759478894e-03          2.3565584296e+00
         2.1262025825e+00          2.3425843318e+00          7.2110363808e-03          2.3389130114e+00
         2.1409183946e+00          2.3243352624e+00          7.3579060124e-03          2.3206216380e+00
         2.1559548350e+00          2.3054000650e+00          7.5182201991e-03          2.3016460648e+00
         2.1713428424e+00          2.2857344598e+00          7.6940037236e-03          2.2819421619e+00
         2.1871183448e+00          2.2652869002e+00          7.8877511835e-03          2.2614585559e+00
         2.2033235015e+00          2.2439967709e+00          8.1025783491e-03          2.2401348342e+00
         2.2200083777e+00          2.2217919590e+00          8.3424381406e-03          2.2178991243e+00
         2.2372332512e+00          2.1985855086e+00          8.6124367157e-03          2.1946647595e+00
         2.2550718708e+00          2.1742708931e+00          8.9193097896e-03          2.1703255679e+00
         2.2736162014e+00          2.1487151320e+00          9.2721653383e-03          2.1447490139e+00
         2.2929835803e+00          2.1217484097e+00          9.6836894188e-03          2.1177658540e+00
         2.3133279832e+00          2.0931477300e+00          1.0172201461e-02          2.0891538525e+00
         2.3348587295e+00          2.0626097786e+00          1.0765373133e-02          2.0586107480e+00
         2.3578736965e+00          2.0297027315e+00          1.1507483538e-02          2.0257062529e+00
         2.3828237638e+00          1.9937727469e+00          1.2475033632e-02          1.9897889349e+00
         2.4104541202e+00          1.9537389154e+00          1.3815178192e-02          1.9497820723e+00
         2.4421759760e+00          1.9075538440e+00          1.5860927897e-02          1.9036468250e+00
         2.4813971244e+00          1.8502727930e+00          1.9610574212e-02          1.8464618729e+00
         2.5432397848e+00          1.7599575677e+00          3.0921330206e-02          1.7564281242e+00
         2.5771770732e+00          1.7106743248e+00          1.6968644168e-02          1.7073152893e+00
         2.6072099566e+00          1.6673403302e+00          1.5016441710e-02          1.6641423672e+00
         2.6374317100e+00          1.6240686174e+00          1.5110876694e-02          1.6210481552e+00
         2.6645673122e+00          1.5855699840e+00          1.3567801129e-02          1.5827100975e+00
         2.6895827144e+00          1.5504186827e+00          1.2507701109e-02          1.5477070270e+00
         2.7131498626e+00          1.5176316142e+00          1.1783574064e-02          1.5150597058e+00
         2.7356462519e+00          1.4866571673e+00          1.1248194669e-02          1.4842185783e+00
         2.7573083072e+00          1.4571502525e+00          1.0831027654e-02          1.4548397746e+00
         2.7782979299e+00          1.4288750051e+00          1.0494811345e-02          1.4266882326e+00
         2.7987328156e+00          1.4016604245e+00          1.0217442871e-02          1.3995935182e+00
         2.8187022595e+00          1.3753772278e+00          9.9847219517e-03          1.3734267678e+00
         2.8382762472e+00          1.3499245283e+00          9.7869938344e-03          1.3480874169e+00
         2.8575110630e+00          1.3252216132e+00          9.6174079124e-03          1.3234950075e+00
         2.8764529378e+00          1.3012025953e+00          9.4709373761e-03          1.2995838584e+00
         2.8951405221e+00          1.2778127844e+00          9.3437921445e-03          1.2762994493e+00
         2.9136066216e+00          1.2550061428e+00          9.2330497380e-03          1.2535958851e+00
         2.9318794491e+00          1.2327434482e+00          9.1364137799e-03          1.2314340646e+00
         2.9499835505e+00          1.2109909365e+00          9.0520506773e-03          1.2097803278e+00
         2.9679405025e+00          1.1897192777e+00          8.9784760279e-03          1.1886054358e+00
         2.9857694499e+00          1.1689027903e+00          8.9144736780e-03          1.1678837866e+00
         3.0034875235e+00          1.1485188277e+00          8.8590368237e-03          1.1475928041e+00
         3.0211101722e+00          1.1285472934e+00          8.8113243498e-03          1.1277124552e+00
         3.0386514281e+00          1.1089702532e+00          8.7706279319e-03          1.1082248625e+00
         3.0561241219e+00          1.0897716210e+00          8.7363468814e-03          1.0891139913e+00
         3.0735400592e+00          1.0709369019e+00          8.7079686576e-03          1.0703653936e+00
         3.0909101663e+00          1.0524529805e+00          8.6850535901e-03          1.0519659974e+00
         3.1082446119e+00          1.0343079448e+00          8.6672227701e-03          1.0339039303e+00
         3.1255529086e+00          1.0164909388e+00          8.6541483607e-03          1.0161683733e+00
         3.1428440002e+00          9.9899203781e-01          8.6455457704e-03          9.9874943637e-01
         3.1601263347e+00          9.8180214314e-01          8.6411672803e-03          9.8163805294e-01
         3.1774079283e+00          9.6491289164e-01          8.6407968136e-03          9.6482589045e-01
         3.1946964196e+00          9.4831657854e-01          8.6442456126e-03          9.4830527300e-01
         3.2119991168e+00          9.3200609072e-01          8.6513486412e-03          9.3206911495e-01
         3.2293230400e+00          9.1597484894e-01          8.6619615718e-03          9.1611086334e-01
         3.2466749565e+00          9.0021675767e-01          8.6759582474e-03          9.0042444787e-01
         3.2640614135e+00          8.8472616124e-01          8.6932285308e-03          8.8500423719e-01
         3.2814887665e+00          8.6949780554e-01          8.7136764708e-03          8.6984500079e-01
         3.2989632040e+00          8.5452680435e-01          8.7372187325e-03          8.5494187533e-01
         3.3164907704e+00          8.3980860970e-01          8.7637832426e-03          8.4029033526e-01
         3.3340773865e+00          8.2533898576e-01          8.7933080168e-03          8.2588616669e-01
         3.3517288667e+00          8.1111398575e-01          8.8257401363e-03          8.1172544446e-01
         3.3694509364e+00          7.9712993152e-01          8.8610348504e-03          7.9780451177e-01
         3.3872492460e+00          7.8338339548e-01          8.8991547830e-03          7.8411996224e-01
         3.4051293845e+00          7.6987118459e-01          8.9400692260e-03          7.7066862390e-01
         3.4230968915e+00          7.5659032612e-01          8.9837535051e-03          7.5744754512e-01
         3.4411572683e+00          7.4353805518e-01          9.0301884040e-03          7.4445398214e-01
         3.4593159876e+00          7.3071180355e-01          9.0793596368e-03          7.3168538801e-01
         3.4775785023e+00          7.1810918997e-01          9.1312573591e-03          7.1913940291e-01
         3.4959502537e+00          7.0572801150e-01          9.1858757069e-03          7.0681384564e-01
         3.5144366784e+00          6.9356623603e-01          9.2432123583e-03          6.9470670614e-01
         3.5330432146e+00          6.8162199574e-01          9.3032681081e-03          6.8281613909e-01
         3.5517753075e+00          6.6989358154e-01          9.3660464495e-03          6.7114045832e-01
         3.5706384138e+00          6.5837943822e-01          9.4315531560e-03          6.5967813213e-01
         3.5896380055e+00          6.4707816046e-01          9.4997958571e-03          6.4842777934e-01
         3.6087795727e+00          6.3598848960e-01          9.5707836014e-03          6.3738816609e-01
         3.6280686255e+00          6.2510931097e-01          9.6445263997e-03          6.2655820334e-01
         3.6475106950e+00          6.1443965195e-01          9.7210347434e-03          6.1593694496e-01
         3.6671113332e+00          6.0397868060e-01          9.8003190893e-03          6.0552358642e-01
         3.6868761118e+00          5.9372570486e-01          9.8823893059e-03          5.9531746414e-01
         3.7068106200e+00          5.8368017227e-01          9.9672540716e-03          5.8531805531e-01
         3.7269204604e+00          5.7384167027e-01          1.0054920219e-02          5.7552497820e-01
         3.7472112444e+00          5.6420992689e-01          1.0145392017e-02          5.6593799306e-01
         3.7676885852e+00          5.5478481197e-01          1.0238670381e-02          5.5655700341e-01
         3.7883580892e+00          5.4556633881e-01          1.0334752005e-02          5.4738205778e-01
         3.8092253460e+00          5.3655466618e-01          1.0433628401e-02          5.3841335189e-01
         3.8302959157e+00          5.2775010073e-01          1.0535284849e-02          5.2965123119e-01
         3.8515753142e+00          5.1915309976e-01          1.0639699233e-02          5.2109619374e-01
         3.8730689957e+00          5.1076427427e-01          1.0746840762e-02          5.1274889340e-01
         3.8947823328e+00          5.0258439220e-01          1.0856668572e-02          5.0461014328e-01
         3.9167205932e+00          4.9461438198e-01          1.0969130190e-02          4.9668091938e-01
         3.9388889130e+00          4.8685533607e-01          1.1084159867e-02          4.8896236437e-01
         3.9612922665e+00          4.7930851466e-01          1.1201676763e-02          4.8145579140e-01
         3.9839354325e+00          4.7197534923e-01          1.1321582991e-02          4.7416268787e-01
         4.0068229555e+00          4.6485744596e-01          1.1443761518e-02          4.6708471906e-01
         4.0299591034e+00          4.5795658891e-01          1.1568073934e-02          4.6022373145e-01
         4.0533478196e+00          4.5127474269e-01          1.1694358096e-02          4.5358175560e-01
         4.0769926709e+00          4.4481405452e-01          1.1822425669e-02          4.4716100843e-01
         4.1008967901e+00          4.3857685549e-01          1.1952059598e-02          4.4096389467e-01
         4.1250628132e+00          4.3256566076e-01          1.2083011544e-02          4.3499300724e-01
         4.1494928119e+00          4.2678316853e-01          1.2214999337e-02          4.2925112639e-01
         4.1741882209e+00          4.2123225731e-01          1.2347704527e-02          4.2374121720e-01
         4.1991497611e+00          4.1591598151e-01          1.2480770090e-02          4.1846642528e-01
         4.2243773579e+00          4.1083756469e-01          1.2613798421e-02          4.1343007016e-01
         4.2498700573e+00          4.0600039041e-01          1.2746349707e-02          4.0863563626e-01
         4.2756259390e+00          4.0140799019e-01          1.2877940832e-02          4.0408676093e-01
         4.3016420289e+00          3.9706402832e-01          1.3008044966e-02          3.9978721929e-01
         4.3279142129e+00          3.9297228328e-01          1.3136091999e-02          3.9574090557e-01
         4.3544371529e+00          3.8913662533e-01          1.3261469998e-02          3.9195181074e-01
         4.3812042087e+00          3.8556099039e-01          1.3383527860e-02          3.8842399607e-01
         4.4082073673e+00          3.8224934974e-01          1.3501579333e-02          3.8516156278e-01
